run_id,run_label,timestamp,platform_name,category,homepage_url,item_id,item_label,item_category,item_index,items_per_site_requested,intended_page_type,target_url,pilot_priority,requires_login,likely_price_page_type,persona_name,device_type,location_name,location_rationale,browser_geolocation_lat,browser_geolocation_lon,geolocation_permission_granted,ip_proxy_used,proxy_server_label_or_host,proxy_scope,location_simulation_notes,test_zip_value,test_zip_entered,test_address_entered,location_prompt_detected,address_gate_unresolved,proxy_location,location_signal_alignment,location_validation_notes,location_simulation_level,persona_group,account_state,url,page_stage,click_depth,path_taken_json,selectors_clicked_json,pricing_state_confidence,likely_price_page_type_detected,price_found,num_price_candidates,top_price_text,fee_candidates_json,disclosure_found_exact,disclosure_found_normalized,disclosure_found_near_match,first_found_stage,first_found_click_depth,first_found_url,clicks_required_to_first_disclosure,disclosure_visible,disclosure_font_size_px,disclosure_font_weight,disclosure_font_size_ratio_vs_body,disclosure_line_height_px,disclosure_contrast_ratio,disclosure_requires_scroll,disclosure_clicks_required,disclosure_position_relative_to_price,disclosure_distance_from_top,disclosure_distance_px_from_price,disclosure_placement_surface,disclosure_alongside_price_visual_group,disclosure_max_z_index,disclosure_visually_obscured,disclosure_visible_without_interaction,disclosure_on_separate_visual_surface,research_timing_first_disclosure,interactions_before_first_disclosure,scroll_depth_to_disclosure,normalized_price_value,currency_code,pricing_base_price_value,pricing_total_price_value,pricing_cart_total_candidate,pricing_fee_items_json,num_disclosure_matches,blocked_by_login,blocked_by_address_gate,used_storage_state,used_test_address,stop_reason,screenshot_path,screenshot_annotated_path,html_path,json_path,error
2026-05-07_16-39-41_registry,registry,2026-05-07T20:41:02.231953+00:00,Instacart,Grocery / retail,https://www.instacart.com,url_1,URL 1,grocery_retail,1,1,unknown,https://www.instacart.com,True,False,pdp | cart | checkout,iphone_mobile__brooklyn,iphone_mobile,brooklyn,Outer-borough residential/commercial comparison area.,40.6943,-73.9852,True,False,,none,Browser geolocation was simulated through Playwright. IP-based location was not changed unless ip_proxy_used=True.,11201,False,False,False,False,,browser_geo_only,Browser geolocation was set without matching service ZIP/address entry or proxy alignment.,browser_geolocation_simulation,iphone_mobile,fresh,https://www.instacart.com,cart,1,"[""https://www.instacart.com"", ""https://www.instacart.com/""]","[""btn:Cart:How does Instacart delivery and curbside pickup wo""]",1.0,cart,True,21,$0,"[""sign up to get $0 delivery fee*"", ""terms for $0 delivery fee (first order): offer valid on first order made through instacart with a minimum basket size as set forth in the offer promotion. offer expires on the date indicated in the us""]",False,False,False,,,,,False,,,,,,False,0,unknown,,,,,,False,,False,,,,,USD,,,,[],0,False,False,False,False,strong_pricing_state,C:\Users\cmcke\OneDrive\Desktop\COS\COS 351\NYPersonalizedPricingTool\output\2026-05-07_16-39-41_registry\Instacart__www.instacart.com__iphone_mobile__brooklyn.png,,C:\Users\cmcke\OneDrive\Desktop\COS\COS 351\NYPersonalizedPricingTool\output\2026-05-07_16-39-41_registry\Instacart__www.instacart.com__iphone_mobile__brooklyn.html,C:\Users\cmcke\OneDrive\Desktop\COS\COS 351\NYPersonalizedPricingTool\output\2026-05-07_16-39-41_registry\Instacart__www.instacart.com__iphone_mobile__brooklyn.json,
2026-05-07_16-39-41_registry,registry,2026-05-07T20:41:07.511827+00:00,Instacart,Grocery / retail,https://www.instacart.com,url_1,URL 1,grocery_retail,1,1,unknown,https://www.instacart.com,True,False,pdp | cart | checkout,android_mobile__city_hall_manhattan,android_mobile,city_hall_manhattan,Civic/legal center of NYC and central Manhattan baseline.,40.7127,-74.004,True,False,,none,Browser geolocation was simulated through Playwright. IP-based location was not changed unless ip_proxy_used=True.,10007,False,False,False,False,,browser_geo_only,Browser geolocation was set without matching service ZIP/address entry or proxy alignment.,browser_geolocation_simulation,android_mobile,fresh,https://www.instacart.com,cart,0,"[""https://www.instacart.com""]",[],1.0,cart,True,5,$0,"[""$0 delivery fees on your first 3 orders."", ""sign up to get $0 delivery fee*"", ""terms for $0 delivery fee (first order): offer valid on first order made through instacart with a minimum basket size as set forth in the offer promotion. offer expires on the date indicated in the us""]",False,False,False,,,,,False,,,,,,False,0,unknown,,,,,,False,,False,,,,,USD,,,,[],0,False,False,False,False,navigation_failure,C:\Users\cmcke\OneDrive\Desktop\COS\COS 351\NYPersonalizedPricingTool\output\2026-05-07_16-39-41_registry\Instacart__www.instacart.com__android_mobile__city_hall_manhattan.png,,C:\Users\cmcke\OneDrive\Desktop\COS\COS 351\NYPersonalizedPricingTool\output\2026-05-07_16-39-41_registry\Instacart__www.instacart.com__android_mobile__city_hall_manhattan.html,C:\Users\cmcke\OneDrive\Desktop\COS\COS 351\NYPersonalizedPricingTool\output\2026-05-07_16-39-41_registry\Instacart__www.instacart.com__android_mobile__city_hall_manhattan.json,"Locator.click: Timeout 4000ms exceeded.
Call log:
  - waiting for get_by_role(""button"", name=re.compile(r""Cart"", re.IGNORECASE)).first
    - locator resolved to <button class=""e-1vx61h9"" aria-expanded=""false"" aria-controls=""faq-how-does-instacart-delivery-and-curbside-pickup-work-"">…</button>
  - attempting click action
    - waiting for element to be visible, enabled and stable
    - element is visible, enabled and stable
    - scrolling into view if needed
    - done scrolling
    - <div class=""e-1b9qy01"" data-testid=""background"">…</div> from <div role=""dialog"" class=""e-8ebdgo"" aria-modal=""true"" aria-labelledby=""interstitial"" id=""native-app-upsell-interstitial"">…</div> subtree intercepts pointer events
  - retrying click action
    - waiting for element to be visible, enabled and stable
    - element is visible, enabled and stable
    - scrolling into view if needed
    - done scrolling
    - <span class=""e-192njgr"">Continue in browser</span> from <div role=""dialog"" class=""e-8ebdgo"" aria-modal=""true"" aria-labelledby=""interstitial"" id=""native-app-upsell-interstitial"">…</div> subtree intercepts pointer events
  - retrying click action
    - waiting 20ms
    - waiting for element to be visible, enabled and stable
    - element is visible, enabled and stable
    - scrolling into view if needed
    - done scrolling
    - <div class=""e-1b9qy01"" data-testid=""background"">…</div> from <div role=""dialog"" class=""e-8ebdgo"" aria-modal=""true"" aria-labelledby=""interstitial"" id=""native-app-upsell-interstitial"">…</div> subtree intercepts pointer events
  2 × retrying click action
      - waiting 100ms
      - waiting for element to be visible, enabled and stable
      - element is visible, enabled and stable
      - scrolling into view if needed
      - done scrolling
      - <img class=""e-8atqhb"" alt=""Instacart logo"" src=""https://www.instacart.com/assets/beetstrap/brand/2022/instacart-logo-color-6678cb82d531f8910d5ba270a11a7e9b56fc261371bda42ea7a5abeff3492e1c.svg""/> from <div role=""dialog"" class=""e-8ebdgo"" aria-modal=""true"" aria-labelledby=""interstitial"" id=""native-app-upsell-interstitial"">…</div> subtree intercepts pointer events
  - retrying click action
    - waiting 500ms
    - waiting for element to be visible, enabled and stable
    - element is visible, enabled and stable
    - scrolling into view if needed
    - done scrolling
    - <span class=""e-192njgr"">Continue in browser</span> from <div role=""dialog"" class=""e-8ebdgo"" aria-modal=""true"" aria-labelledby=""interstitial"" id=""native-app-upsell-interstitial"">…</div> subtree intercepts pointer events
  - retrying click action
    - waiting 500ms
    - waiting for element to be visible, enabled and stable
    - element is visible, enabled and stable
    - scrolling into view if needed
    - done scrolling
    - <div class=""e-1b9qy01"" data-testid=""background"">…</div> from <div role=""dialog"" class=""e-8ebdgo"" aria-modal=""true"" aria-labelledby=""interstitial"" id=""native-app-upsell-interstitial"">…</div> subtree intercepts pointer events
  2 × retrying click action
      - waiting 500ms
      - waiting for element to be visible, enabled and stable
      - element is visible, enabled and stable
      - scrolling into view if needed
      - done scrolling
      - <img class=""e-8atqhb"" alt=""Instacart logo"" src=""https://www.instacart.com/assets/beetstrap/brand/2022/instacart-logo-color-6678cb82d531f8910d5ba270a11a7e9b56fc261371bda42ea7a5abeff3492e1c.svg""/> from <div role=""dialog"" class=""e-8ebdgo"" aria-modal=""true"" aria-labelledby=""interstitial"" id=""native-app-upsell-interstitial"">…</div> subtree intercepts pointer events
  - retrying click action
    - waiting 500ms
    - waiting for element to be visible, enabled and stable
    - element is visible, enabled and stable
    - scrolling into view if needed
    - done scrolling
    - <span class=""e-192njgr"">Continue in browser</span> from <div role=""dialog"" class=""e-8ebdgo"" aria-modal=""true"" aria-labelledby=""interstitial"" id=""native-app-upsell-interstitial"">…</div> subtree intercepts pointer events
  - retrying click action
    - waiting 500ms
    - waiting for element to be visible, enabled and stable
    - element is visible, enabled and stable
    - scrolling into view if needed
    - done scrolling
    - <div class=""e-1b9qy01"" data-testid=""background"">…</div> from <div role=""dialog"" class=""e-8ebdgo"" aria-modal=""true"" aria-labelledby=""interstitial"" id=""native-app-upsell-interstitial"">…</div> subtree intercepts pointer events
  - retrying click action
    - waiting 500ms
"
2026-05-07_16-39-41_registry,registry,2026-05-07T20:41:09.719966+00:00,Instacart,Grocery / retail,https://www.instacart.com,url_1,URL 1,grocery_retail,1,1,unknown,https://www.instacart.com,True,False,pdp | cart | checkout,android_mobile__long_island_city_queens,android_mobile,long_island_city_queens,Queens location and mixed residential/commercial outer-borough area.,40.744,-73.9485,True,False,,none,Browser geolocation was simulated through Playwright. IP-based location was not changed unless ip_proxy_used=True.,11101,False,False,False,False,,browser_geo_only,Browser geolocation was set without matching service ZIP/address entry or proxy alignment.,browser_geolocation_simulation,android_mobile,fresh,https://www.instacart.com,cart,1,"[""https://www.instacart.com"", ""https://www.instacart.com/""]","[""btn:Cart:How does Instacart delivery and curbside pickup wo""]",1.0,cart,True,21,$0,"[""sign up to get $0 delivery fee*"", ""terms for $0 delivery fee (first order): offer valid on first order made through instacart with a minimum basket size as set forth in the offer promotion. offer expires on the date indicated in the us""]",False,False,False,,,,,False,,,,,,False,0,unknown,,,,,,False,,False,,,,,USD,,,,[],0,False,False,False,False,strong_pricing_state,C:\Users\cmcke\OneDrive\Desktop\COS\COS 351\NYPersonalizedPricingTool\output\2026-05-07_16-39-41_registry\Instacart__www.instacart.com__android_mobile__long_island_city_queens.png,,C:\Users\cmcke\OneDrive\Desktop\COS\COS 351\NYPersonalizedPricingTool\output\2026-05-07_16-39-41_registry\Instacart__www.instacart.com__android_mobile__long_island_city_queens.html,C:\Users\cmcke\OneDrive\Desktop\COS\COS 351\NYPersonalizedPricingTool\output\2026-05-07_16-39-41_registry\Instacart__www.instacart.com__android_mobile__long_island_city_queens.json,
2026-05-07_16-39-41_registry,registry,2026-05-07T20:41:14.386286+00:00,Instacart,Grocery / retail,https://www.instacart.com,url_1,URL 1,grocery_retail,1,1,unknown,https://www.instacart.com,True,False,pdp | cart | checkout,android_mobile__brooklyn,android_mobile,brooklyn,Outer-borough residential/commercial comparison area.,40.6943,-73.9852,True,False,,none,Browser geolocation was simulated through Playwright. IP-based location was not changed unless ip_proxy_used=True.,11201,False,False,False,False,,browser_geo_only,Browser geolocation was set without matching service ZIP/address entry or proxy alignment.,browser_geolocation_simulation,android_mobile,fresh,https://www.instacart.com,cart,1,"[""https://www.instacart.com"", ""https://www.instacart.com/""]","[""btn:Cart:How does Instacart delivery and curbside pickup wo""]",1.0,cart,True,21,$0,"[""sign up to get $0 delivery fee*"", ""terms for $0 delivery fee (first order): offer valid on first order made through instacart with a minimum basket size as set forth in the offer promotion. offer expires on the date indicated in the us""]",False,False,False,,,,,False,,,,,,False,0,unknown,,,,,,False,,False,,,,,USD,,,,[],0,False,False,False,False,strong_pricing_state,C:\Users\cmcke\OneDrive\Desktop\COS\COS 351\NYPersonalizedPricingTool\output\2026-05-07_16-39-41_registry\Instacart__www.instacart.com__android_mobile__brooklyn.png,,C:\Users\cmcke\OneDrive\Desktop\COS\COS 351\NYPersonalizedPricingTool\output\2026-05-07_16-39-41_registry\Instacart__www.instacart.com__android_mobile__brooklyn.html,C:\Users\cmcke\OneDrive\Desktop\COS\COS 351\NYPersonalizedPricingTool\output\2026-05-07_16-39-41_registry\Instacart__www.instacart.com__android_mobile__brooklyn.json,
2026-05-07_16-39-41_registry,registry,2026-05-07T20:41:15.524326+00:00,Walmart,Grocery / retail,https://www.walmart.com,url_1,URL 1,grocery_retail,1,1,unknown,https://www.walmart.com,True,False,search | pdp | cart,desktop_browser__city_hall_manhattan,desktop_browser,city_hall_manhattan,Civic/legal center of NYC and central Manhattan baseline.,40.7127,-74.004,True,False,,none,Browser geolocation was simulated through Playwright. IP-based location was not changed unless ip_proxy_used=True.,10007,False,False,False,False,,browser_geo_only,Browser geolocation was set without matching service ZIP/address entry or proxy alignment.,browser_geolocation_simulation,desktop_browser,fresh,https://www.walmart.com,homepage_or_content,0,"[""https://www.walmart.com""]",[],0.7,other,True,16,$0.00,[],False,False,False,,,,,False,,,,,,False,0,unknown,,,,,,False,,False,,,,,USD,,,,[],0,False,False,False,False,no_safe_candidates,C:\Users\cmcke\OneDrive\Desktop\COS\COS 351\NYPersonalizedPricingTool\output\2026-05-07_16-39-41_registry\Walmart__www.walmart.com__desktop_browser__city_hall_manhattan.png,,C:\Users\cmcke\OneDrive\Desktop\COS\COS 351\NYPersonalizedPricingTool\output\2026-05-07_16-39-41_registry\Walmart__www.walmart.com__desktop_browser__city_hall_manhattan.html,C:\Users\cmcke\OneDrive\Desktop\COS\COS 351\NYPersonalizedPricingTool\output\2026-05-07_16-39-41_registry\Walmart__www.walmart.com__desktop_browser__city_hall_manhattan.json,
2026-05-07_16-39-41_registry,registry,2026-05-07T20:41:19.643899+00:00,Walmart,Grocery / retail,https://www.walmart.com,url_1,URL 1,grocery_retail,1,1,unknown,https://www.walmart.com,True,False,search | pdp | cart,desktop_browser__long_island_city_queens,desktop_browser,long_island_city_queens,Queens location and mixed residential/commercial outer-borough area.,40.744,-73.9485,True,False,,none,Browser geolocation was simulated through Playwright. IP-based location was not changed unless ip_proxy_used=True.,11101,False,False,False,False,,browser_geo_only,Browser geolocation was set without matching service ZIP/address entry or proxy alignment.,browser_geolocation_simulation,desktop_browser,fresh,https://www.walmart.com,homepage_or_content,0,"[""https://www.walmart.com""]",[],0.7,other,True,16,$0.00,[],False,False,False,,,,,False,,,,,,False,0,unknown,,,,,,False,,False,,,,,USD,,,,[],0,False,False,False,False,no_safe_candidates,C:\Users\cmcke\OneDrive\Desktop\COS\COS 351\NYPersonalizedPricingTool\output\2026-05-07_16-39-41_registry\Walmart__www.walmart.com__desktop_browser__long_island_city_queens.png,,C:\Users\cmcke\OneDrive\Desktop\COS\COS 351\NYPersonalizedPricingTool\output\2026-05-07_16-39-41_registry\Walmart__www.walmart.com__desktop_browser__long_island_city_queens.html,C:\Users\cmcke\OneDrive\Desktop\COS\COS 351\NYPersonalizedPricingTool\output\2026-05-07_16-39-41_registry\Walmart__www.walmart.com__desktop_browser__long_island_city_queens.json,
2026-05-07_16-39-41_registry,registry,2026-05-07T20:41:22.685484+00:00,Walmart,Grocery / retail,https://www.walmart.com,url_1,URL 1,grocery_retail,1,1,unknown,https://www.walmart.com,True,False,search | pdp | cart,desktop_browser__brooklyn,desktop_browser,brooklyn,Outer-borough residential/commercial comparison area.,40.6943,-73.9852,True,False,,none,Browser geolocation was simulated through Playwright. IP-based location was not changed unless ip_proxy_used=True.,11201,False,False,False,False,,browser_geo_only,Browser geolocation was set without matching service ZIP/address entry or proxy alignment.,browser_geolocation_simulation,desktop_browser,fresh,https://www.walmart.com,homepage_or_content,0,"[""https://www.walmart.com""]",[],0.7,other,True,16,$0.00,[],False,False,False,,,,,False,,,,,,False,0,unknown,,,,,,False,,False,,,,,USD,,,,[],0,False,False,False,False,no_safe_candidates,C:\Users\cmcke\OneDrive\Desktop\COS\COS 351\NYPersonalizedPricingTool\output\2026-05-07_16-39-41_registry\Walmart__www.walmart.com__desktop_browser__brooklyn.png,,C:\Users\cmcke\OneDrive\Desktop\COS\COS 351\NYPersonalizedPricingTool\output\2026-05-07_16-39-41_registry\Walmart__www.walmart.com__desktop_browser__brooklyn.html,C:\Users\cmcke\OneDrive\Desktop\COS\COS 351\NYPersonalizedPricingTool\output\2026-05-07_16-39-41_registry\Walmart__www.walmart.com__desktop_browser__brooklyn.json,
2026-05-07_16-39-41_registry,registry,2026-05-07T20:41:23.030328+00:00,Walmart,Grocery / retail,https://www.walmart.com,url_1,URL 1,grocery_retail,1,1,unknown,https://www.walmart.com,True,False,search | pdp | cart,iphone_mobile__city_hall_manhattan,iphone_mobile,city_hall_manhattan,Civic/legal center of NYC and central Manhattan baseline.,40.7127,-74.004,True,False,,none,Browser geolocation was simulated through Playwright. IP-based location was not changed unless ip_proxy_used=True.,10007,False,False,False,False,,browser_geo_only,Browser geolocation was set without matching service ZIP/address entry or proxy alignment.,browser_geolocation_simulation,iphone_mobile,fresh,https://www.walmart.com,homepage_or_content,0,"[""https://www.walmart.com""]",[],0.7,other,True,5,$0.00,[],False,False,False,,,,,False,,,,,,False,0,unknown,,,,,,False,,False,,,,,USD,,,,[],0,False,False,False,False,no_safe_candidates,C:\Users\cmcke\OneDrive\Desktop\COS\COS 351\NYPersonalizedPricingTool\output\2026-05-07_16-39-41_registry\Walmart__www.walmart.com__iphone_mobile__city_hall_manhattan.png,,C:\Users\cmcke\OneDrive\Desktop\COS\COS 351\NYPersonalizedPricingTool\output\2026-05-07_16-39-41_registry\Walmart__www.walmart.com__iphone_mobile__city_hall_manhattan.html,C:\Users\cmcke\OneDrive\Desktop\COS\COS 351\NYPersonalizedPricingTool\output\2026-05-07_16-39-41_registry\Walmart__www.walmart.com__iphone_mobile__city_hall_manhattan.json,
2026-05-07_16-39-41_registry,registry,2026-05-07T20:41:25.020450+00:00,Walmart,Grocery / retail,https://www.walmart.com,url_1,URL 1,grocery_retail,1,1,unknown,https://www.walmart.com,True,False,search | pdp | cart,iphone_mobile__long_island_city_queens,iphone_mobile,long_island_city_queens,Queens location and mixed residential/commercial outer-borough area.,40.744,-73.9485,True,False,,none,Browser geolocation was simulated through Playwright. IP-based location was not changed unless ip_proxy_used=True.,11101,False,False,False,False,,browser_geo_only,Browser geolocation was set without matching service ZIP/address entry or proxy alignment.,browser_geolocation_simulation,iphone_mobile,fresh,https://www.walmart.com,homepage_or_content,0,"[""https://www.walmart.com""]",[],0.7,other,True,5,$0.00,[],False,False,False,,,,,False,,,,,,False,0,unknown,,,,,,False,,False,,,,,USD,,,,[],0,False,False,False,False,no_safe_candidates,C:\Users\cmcke\OneDrive\Desktop\COS\COS 351\NYPersonalizedPricingTool\output\2026-05-07_16-39-41_registry\Walmart__www.walmart.com__iphone_mobile__long_island_city_queens.png,,C:\Users\cmcke\OneDrive\Desktop\COS\COS 351\NYPersonalizedPricingTool\output\2026-05-07_16-39-41_registry\Walmart__www.walmart.com__iphone_mobile__long_island_city_queens.html,C:\Users\cmcke\OneDrive\Desktop\COS\COS 351\NYPersonalizedPricingTool\output\2026-05-07_16-39-41_registry\Walmart__www.walmart.com__iphone_mobile__long_island_city_queens.json,
2026-05-07_16-39-41_registry,registry,2026-05-07T20:41:30.209477+00:00,Walmart,Grocery / retail,https://www.walmart.com,url_1,URL 1,grocery_retail,1,1,unknown,https://www.walmart.com,True,False,search | pdp | cart,iphone_mobile__brooklyn,iphone_mobile,brooklyn,Outer-borough residential/commercial comparison area.,40.6943,-73.9852,True,False,,none,Browser geolocation was simulated through Playwright. IP-based location was not changed unless ip_proxy_used=True.,11201,False,False,False,False,,browser_geo_only,Browser geolocation was set without matching service ZIP/address entry or proxy alignment.,browser_geolocation_simulation,iphone_mobile,fresh,https://www.walmart.com,homepage_or_content,0,"[""https://www.walmart.com""]",[],0.7,other,True,5,$0.00,[],False,False,False,,,,,False,,,,,,False,0,unknown,,,,,,False,,False,,,,,USD,,,,[],0,False,False,False,False,no_safe_candidates,C:\Users\cmcke\OneDrive\Desktop\COS\COS 351\NYPersonalizedPricingTool\output\2026-05-07_16-39-41_registry\Walmart__www.walmart.com__iphone_mobile__brooklyn.png,,C:\Users\cmcke\OneDrive\Desktop\COS\COS 351\NYPersonalizedPricingTool\output\2026-05-07_16-39-41_registry\Walmart__www.walmart.com__iphone_mobile__brooklyn.html,C:\Users\cmcke\OneDrive\Desktop\COS\COS 351\NYPersonalizedPricingTool\output\2026-05-07_16-39-41_registry\Walmart__www.walmart.com__iphone_mobile__brooklyn.json,
2026-05-07_16-39-41_registry,registry,2026-05-07T20:41:30.223914+00:00,Walmart,Grocery / retail,https://www.walmart.com,url_1,URL 1,grocery_retail,1,1,unknown,https://www.walmart.com,True,False,search | pdp | cart,android_mobile__city_hall_manhattan,android_mobile,city_hall_manhattan,Civic/legal center of NYC and central Manhattan baseline.,40.7127,-74.004,True,False,,none,Browser geolocation was simulated through Playwright. IP-based location was not changed unless ip_proxy_used=True.,10007,False,False,False,False,,browser_geo_only,Browser geolocation was set without matching service ZIP/address entry or proxy alignment.,browser_geolocation_simulation,android_mobile,fresh,https://www.walmart.com,homepage_or_content,0,"[""https://www.walmart.com""]",[],0.7,other,True,5,$0.00,[],False,False,False,,,,,False,,,,,,False,0,unknown,,,,,,False,,False,,,,,USD,,,,[],0,False,False,False,False,no_safe_candidates,C:\Users\cmcke\OneDrive\Desktop\COS\COS 351\NYPersonalizedPricingTool\output\2026-05-07_16-39-41_registry\Walmart__www.walmart.com__android_mobile__city_hall_manhattan.png,,C:\Users\cmcke\OneDrive\Desktop\COS\COS 351\NYPersonalizedPricingTool\output\2026-05-07_16-39-41_registry\Walmart__www.walmart.com__android_mobile__city_hall_manhattan.html,C:\Users\cmcke\OneDrive\Desktop\COS\COS 351\NYPersonalizedPricingTool\output\2026-05-07_16-39-41_registry\Walmart__www.walmart.com__android_mobile__city_hall_manhattan.json,
2026-05-07_16-39-41_registry,registry,2026-05-07T20:41:33.961654+00:00,Walmart,Grocery / retail,https://www.walmart.com,url_1,URL 1,grocery_retail,1,1,unknown,https://www.walmart.com,True,False,search | pdp | cart,android_mobile__long_island_city_queens,android_mobile,long_island_city_queens,Queens location and mixed residential/commercial outer-borough area.,40.744,-73.9485,True,False,,none,Browser geolocation was simulated through Playwright. IP-based location was not changed unless ip_proxy_used=True.,11101,False,False,False,False,,browser_geo_only,Browser geolocation was set without matching service ZIP/address entry or proxy alignment.,browser_geolocation_simulation,android_mobile,fresh,https://www.walmart.com,homepage_or_content,0,"[""https://www.walmart.com""]",[],0.7,other,True,5,$0.00,[],False,False,False,,,,,False,,,,,,False,0,unknown,,,,,,False,,False,,,,,USD,,,,[],0,False,False,False,False,no_safe_candidates,C:\Users\cmcke\OneDrive\Desktop\COS\COS 351\NYPersonalizedPricingTool\output\2026-05-07_16-39-41_registry\Walmart__www.walmart.com__android_mobile__long_island_city_queens.png,,C:\Users\cmcke\OneDrive\Desktop\COS\COS 351\NYPersonalizedPricingTool\output\2026-05-07_16-39-41_registry\Walmart__www.walmart.com__android_mobile__long_island_city_queens.html,C:\Users\cmcke\OneDrive\Desktop\COS\COS 351\NYPersonalizedPricingTool\output\2026-05-07_16-39-41_registry\Walmart__www.walmart.com__android_mobile__long_island_city_queens.json,
2026-05-07_16-39-41_registry,registry,2026-05-07T20:41:34.440562+00:00,Walmart,Grocery / retail,https://www.walmart.com,url_1,URL 1,grocery_retail,1,1,unknown,https://www.walmart.com,True,False,search | pdp | cart,android_mobile__brooklyn,android_mobile,brooklyn,Outer-borough residential/commercial comparison area.,40.6943,-73.9852,True,False,,none,Browser geolocation was simulated through Playwright. IP-based location was not changed unless ip_proxy_used=True.,11201,False,False,False,False,,browser_geo_only,Browser geolocation was set without matching service ZIP/address entry or proxy alignment.,browser_geolocation_simulation,android_mobile,fresh,https://www.walmart.com,homepage_or_content,0,"[""https://www.walmart.com""]",[],0.7,other,True,5,$0.00,[],False,False,False,,,,,False,,,,,,False,0,unknown,,,,,,False,,False,,,,,USD,,,,[],0,False,False,False,False,no_safe_candidates,C:\Users\cmcke\OneDrive\Desktop\COS\COS 351\NYPersonalizedPricingTool\output\2026-05-07_16-39-41_registry\Walmart__www.walmart.com__android_mobile__brooklyn.png,,C:\Users\cmcke\OneDrive\Desktop\COS\COS 351\NYPersonalizedPricingTool\output\2026-05-07_16-39-41_registry\Walmart__www.walmart.com__android_mobile__brooklyn.html,C:\Users\cmcke\OneDrive\Desktop\COS\COS 351\NYPersonalizedPricingTool\output\2026-05-07_16-39-41_registry\Walmart__www.walmart.com__android_mobile__brooklyn.json,
2026-05-07_16-39-41_registry,registry,2026-05-07T20:41:36.723756+00:00,Target,Grocery / retail,https://www.target.com,url_1,URL 1,grocery_retail,1,1,unknown,https://www.target.com,True,False,search | cart | checkout,desktop_browser__city_hall_manhattan,desktop_browser,city_hall_manhattan,Civic/legal center of NYC and central Manhattan baseline.,40.7127,-74.004,True,False,,none,Browser geolocation was simulated through Playwright. IP-based location was not changed unless ip_proxy_used=True.,10007,False,False,False,False,,browser_geo_only,Browser geolocation was set without matching service ZIP/address entry or proxy alignment.,browser_geolocation_simulation,desktop_browser,fresh,https://www.target.com,homepage_or_content,1,"[""https://www.target.com"", ""https://www.target.com/""]","[""btn:Add to cart:Add to cart""]",0.7,other,True,40,$50.00,[],False,False,False,,,,,False,,,,,,False,0,unknown,,,,,,False,,False,,,,,USD,,,,[],0,False,False,False,False,strong_pricing_state,C:\Users\cmcke\OneDrive\Desktop\COS\COS 351\NYPersonalizedPricingTool\output\2026-05-07_16-39-41_registry\Target__www.target.com__desktop_browser__city_hall_manhattan.png,,C:\Users\cmcke\OneDrive\Desktop\COS\COS 351\NYPersonalizedPricingTool\output\2026-05-07_16-39-41_registry\Target__www.target.com__desktop_browser__city_hall_manhattan.html,C:\Users\cmcke\OneDrive\Desktop\COS\COS 351\NYPersonalizedPricingTool\output\2026-05-07_16-39-41_registry\Target__www.target.com__desktop_browser__city_hall_manhattan.json,
2026-05-07_16-39-41_registry,registry,2026-05-07T20:41:38.690527+00:00,Target,Grocery / retail,https://www.target.com,url_1,URL 1,grocery_retail,1,1,unknown,https://www.target.com,True,False,search | cart | checkout,desktop_browser__long_island_city_queens,desktop_browser,long_island_city_queens,Queens location and mixed residential/commercial outer-borough area.,40.744,-73.9485,True,False,,none,Browser geolocation was simulated through Playwright. IP-based location was not changed unless ip_proxy_used=True.,11101,False,False,False,False,,browser_geo_only,Browser geolocation was set without matching service ZIP/address entry or proxy alignment.,browser_geolocation_simulation,desktop_browser,fresh,https://www.target.com,homepage_or_content,1,"[""https://www.target.com"", ""https://www.target.com/""]","[""btn:Add to cart:Add to cart""]",0.7,other,True,40,$50.00,[],False,False,False,,,,,False,,,,,,False,0,unknown,,,,,,False,,False,,,,,USD,,,,[],0,False,False,False,False,strong_pricing_state,C:\Users\cmcke\OneDrive\Desktop\COS\COS 351\NYPersonalizedPricingTool\output\2026-05-07_16-39-41_registry\Target__www.target.com__desktop_browser__long_island_city_queens.png,,C:\Users\cmcke\OneDrive\Desktop\COS\COS 351\NYPersonalizedPricingTool\output\2026-05-07_16-39-41_registry\Target__www.target.com__desktop_browser__long_island_city_queens.html,C:\Users\cmcke\OneDrive\Desktop\COS\COS 351\NYPersonalizedPricingTool\output\2026-05-07_16-39-41_registry\Target__www.target.com__desktop_browser__long_island_city_queens.json,
